Data,Consum[MW],Medie Consum[MW],Productie[MW],Carbune[MW],Hidrocarburi[MW],Ape[MW],Nuclear[MW],Eolian[MW],Foto[MW],Biomasa[MW],Sold[MW]
2023-12-07 04:53:24,6111,6022,7888,1051,1682,1662,1385,2051,-1,57,-1777
2023-12-07 04:43:34,6087,6022,7889,1056,1685,1665,1388,2040,-1,57,-1802
2023-12-07 04:33:09,5997,6022,7831,1040,1674,1627,1384,2050,-1,56,-1833
2023-12-07 04:23:09,6054,6022,7882,1055,1691,1673,1387,2020,-1,56,-1828
2023-12-07 04:13:09,5976,6022,7855,1061,1694,1678,1385,1981,-1,54,-1879
2023-12-07 04:03:15,5953,6022,7859,1055,1702,1670,1386,1989,-1,54,-1906
2023-12-07 03:53:25,5914,5935,7852,1050,1695,1668,1383,2001,-1,55,-1937
2023-12-07 03:43:35,5952,5935,7856,1055,1688,1666,1394,1998,-1,56,-1905
2023-12-07 03:33:09,5931,5935,7856,1063,1694,1672,1384,1990,-1,54,-1925
2023-12-07 03:23:09,5936,5935,7831,1048,1688,1659,1388,1993,-1,56,-1895
2023-12-07 03:13:09,5946,5935,7797,1044,1680,1656,1390,1974,-1,54,-1852
2023-12-07 03:03:16,5922,5935,7774,1035,1683,1635,1387,1979,-1,55,-1852
2023-12-07 02:53:26,5899,5969,7794,1028,1746,1601,1390,1973,0,56,-1895
2023-12-07 02:43:36,5964,5969,7818,1041,1749,1646,1388,1936,0,57,-1854
2023-12-07 02:33:09,5897,5969,7751,1035,1747,1615,1386,1911,0,57,-1854
2023-12-07 02:23:09,5939,5969,7815,1055,1740,1676,1387,1902,-1,56,-1876
2023-12-07 02:13:09,5970,5969,7803,1054,1741,1678,1384,1890,-1,57,-1834
2023-12-07 02:03:17,6023,5969,7805,1054,1745,1670,1387,1891,-1,58,-1782
2023-12-07 01:53:27,5972,6079,7750,1034,1741,1622,1381,1915,-1,58,-1778
2023-12-07 01:43:37,6048,6079,7782,1008,1734,1681,1382,1919,-1,58,-1733
2023-12-07 01:33:09,6174,6079,7742,968,1740,1687,1385,1905,-1,58,-1568
2023-12-07 01:23:09,6152,6079,7730,966,1738,1688,1381,1901,-1,57,-1578
2023-12-07 01:13:09,6158,6079,7825,988,1743,1747,1381,1907,-1,56,-1668
2023-12-07 01:03:18,6008,6079,7713,952,1744,1685,1384,1893,-1,55,-1705
2023-12-07 00:53:28,6150,6252,7546,911,1741,1549,1382,1905,0,58,-1396
2023-12-07 00:43:38,6159,6252,7597,940,1738,1577,1382,1901,0,59,-1438
2023-12-07 00:33:09,6177,6252,7671,966,1739,1639,1378,1893,0,57,-1494
2023-12-07 00:23:09,6360,6252,7675,967,1729,1672,1379,1872,0,57,-1315
2023-12-07 00:13:09,6409,6252,7687,977,1731,1655,1382,1880,0,57,-1278
2023-12-07 00:03:19,6333,6252,7706,1021,1743,1619,1381,1878,-1,57,-1373
2023-12-06 23:53:29,6410,6544,7902,1007,1740,1827,1382,1890,-1,56,-1492
2023-12-06 23:43:09,6451,6544,7920,1008,1745,1827,1380,1902,-1,57,-1469
2023-12-06 23:33:09,6500,6544,7990,1021,1750,1871,1378,1914,-1,57,-1490
2023-12-06 23:23:09,6548,6544,8041,1043,1746,1919,1378,1898,0,57,-1493
2023-12-06 23:13:10,6634,6544,8092,1046,1750,1926,1379,1934,0,58,-1458
2023-12-06 23:03:20,6803,6544,8073,1028,1748,1901,1379,1959,-1,57,-1269
2023-12-06 22:53:30,6847,7051,8263,1017,1751,2076,1381,1972,0,59,-1416
2023-12-06 22:43:09,6892,7051,8227,1010,1747,2080,1380,1954,-1,57,-1335
2023-12-06 22:33:09,7085,7051,8384,1056,1755,2190,1381,1948,-1,54,-1300
2023-12-06 22:23:09,7024,7051,8433,1064,1764,2208,1380,1963,-1,56,-1409
2023-12-06 22:13:11,7237,7051,8438,1062,1756,2214,1378,1979,0,49,-1201
2023-12-06 22:03:21,7395,7051,8447,1050,1762,2223,1379,1982,-1,51,-1051
2023-12-06 21:53:31,7323,7555,8348,1006,1752,2163,1373,2000,0,53,-1025
2023-12-06 21:43:09,7559,7555,8405,1025,1759,2200,1375,1994,0,53,-846
2023-12-06 21:33:09,7567,7555,8437,1031,1757,2235,1372,1989,0,53,-870
2023-12-06 21:33:09,7567,7555,8437,1031,1757,2235,1372,1989,0,53,-870
2023-12-06 21:23:09,7611,7555,8467,1042,1757,2247,1377,1992,0,52,-856
2023-12-06 21:13:12,7663,7555,8493,1048,1762,2265,1370,1997,0,52,-830
2023-12-06 21:03:22,7770,7555,8539,1055,1769,2283,1379,2001,0,52,-769
2023-12-06 20:53:32,7838,7875,8488,1034,1757,2266,1375,2003,-1,53,-650
2023-12-06 20:43:09,7870,7875,8566,1067,1758,2310,1375,2004,0,53,-696
2023-12-06 20:33:09,7903,7875,8533,1061,1756,2317,1375,1969,0,55,-630
2023-12-06 20:23:09,7860,7875,8453,1046,1759,2279,1378,1937,0,54,-593
2023-12-06 20:13:13,7857,7875,8440,1049,1758,2271,1378,1930,0,53,-582
2023-12-06 20:03:23,7836,7875,8500,1065,1759,2292,1372,1957,0,54,-664
2023-12-06 19:53:33,7995,7968,8533,1064,1755,2330,1373,1957,0,54,-538
2023-12-06 19:43:09,7903,7968,8483,1050,1764,2296,1368,1952,0,53,-580
2023-12-06 19:33:09,7941,7968,8486,1051,1748,2326,1363,1945,0,54,-546
2023-12-06 19:23:09,8005,7968,8475,1047,1759,2312,1365,1939,0,54,-469
2023-12-06 19:13:14,7959,7968,8503,1064,1762,2311,1366,1947,0,54,-544
2023-12-06 19:03:24,7994,7968,8530,1066,1758,2316,1370,1968,0,53,-536
2023-12-06 18:53:34,8043,8042,8467,1068,1733,2269,1367,1976,0,55,-424
2023-12-06 18:43:09,8020,8042,8461,1068,1718,2270,1362,1989,0,53,-442
2023-12-06 18:33:09,7984,8042,8445,1063,1712,2267,1362,1986,0,55,-461
2023-12-06 18:23:09,8069,8042,8492,1074,1721,2288,1364,1987,3,55,-422
2023-12-06 18:13:15,8104,8042,8526,1078,1723,2290,1367,2010,3,55,-421
2023-12-06 18:03:25,8060,8042,8479,1061,1715,2252,1366,2031,3,51,-420
2023-12-06 17:53:35,8065,8073,8425,1067,1717,2165,1364,2055,3,55,-361
2023-12-06 17:43:09,8110,8073,8434,1070,1719,2162,1364,2062,3,55,-323
2023-12-06 17:33:09,8028,8073,8383,1052,1701,2156,1354,2062,3,54,-355
2023-12-06 17:23:09,8111,8073,8360,992,1700,2207,1334,2067,3,55,-249
2023-12-06 17:13:16,8059,8073,8320,982,1697,2188,1335,2059,3,54,-261
2023-12-06 17:03:26,7997,8073,8291,988,1699,2170,1326,2050,3,54,-294
2023-12-06 16:53:36,7884,7795,8212,1005,1701,2088,1330,2031,3,55,-328
2023-12-06 16:43:09,7800,7795,8196,1002,1700,2068,1323,2046,4,54,-396
2023-12-06 16:33:09,7796,7795,8176,997,1696,2054,1325,2042,10,53,-379
2023-12-06 16:23:09,7785,7795,8060,1001,1701,1933,1321,2037,14,53,-275
2023-12-06 16:13:17,7682,7795,8023,982,1699,1906,1328,2038,17,53,-341
2023-12-06 16:03:27,7704,7795,7952,971,1686,1847,1359,2014,22,54,-248
2023-12-06 15:53:37,7684,7679,8023,994,1694,1846,1366,2033,35,53,-339
2023-12-06 15:43:09,7682,7679,8045,1003,1696,1889,1362,2000,39,53,-364
2023-12-06 15:33:09,7665,7679,8028,1006,1697,1875,1356,1974,63,53,-362
2023-12-06 15:23:09,7738,7679,8019,996,1689,1859,1350,1994,75,53,-281
2023-12-06 15:13:18,7692,7679,7930,984,1683,1825,1337,1958,89,54,-239
2023-12-06 15:03:28,7678,7679,7906,969,1684,1801,1339,1948,112,53,-228
2023-12-06 14:53:38,7745,7727,7880,976,1681,1799,1336,1912,121,54,-135
2023-12-06 14:43:09,7676,7727,7862,962,1677,1789,1336,1907,138,53,-186
2023-12-06 14:33:09,7691,7727,7887,976,1683,1806,1319,1895,154,53,-196
2023-12-06 14:23:09,7674,7727,7866,998,1679,1858,1299,1832,147,51,-191
2023-12-06 14:13:19,7820,7727,7904,1010,1686,1902,1298,1797,159,53,-84
2023-12-06 14:03:29,7689,7727,7729,973,1679,1797,1298,1752,177,53,-40
2023-12-06 13:53:09,7751,7798,7826,968,1680,1793,1312,1820,200,54,-75
2023-12-06 13:43:09,7849,7798,7793,972,1683,1795,1311,1772,206,54,56
2023-12-06 13:33:09,7903,7798,7778,980,1689,1826,1320,1720,190,53,125
2023-12-06 13:23:10,7796,7798,7802,965,1689,1881,1345,1677,190,54,-6
2023-12-06 13:13:20,7937,7798,7930,975,1687,2019,1356,1646,195,52,7
2023-12-06 13:03:30,7790,7798,7874,972,1677,2028,1357,1571,216,53,-84
2023-12-06 12:53:09,7792,7756,7829,969,1680,2065,1355,1480,226,53,-36
2023-12-06 12:43:09,7848,7756,7760,971,1686,2057,1354,1404,233,54,88
2023-12-06 12:33:09,7839,7756,7792,973,1690,2170,1337,1345,225,53,46
2023-12-06 12:23:11,7800,7756,7736,999,1681,2157,1333,1313,198,53,64
2023-12-06 12:13:21,7663,7756,7688,1038,1690,2151,1327,1223,204,55,-24
2023-12-06 12:03:31,7641,7756,7716,1069,1695,2177,1321,1191,209,54,-75
2023-12-06 11:53:09,7642,7731,7705,1061,1726,2249,1317,1083,214,55,-63
2023-12-06 11:43:09,7799,7731,7643,1062,1719,2263,1319,1020,206,54,156
2023-12-06 11:33:09,7786,7731,7697,1066,1732,2392,1322,927,205,54,89
2023-12-06 11:23:12,7676,7731,7651,1072,1731,2401,1320,876,198,53,25
2023-12-06 11:13:22,7701,7731,7585,1069,1719,2397,1330,817,200,53,116
2023-12-06 11:03:32,7783,7731,7537,1067,1727,2403,1353,745,188,53,246
2023-12-06 10:53:09,7876,7978,7445,1054,1727,2394,1356,690,170,53,431
2023-12-06 10:43:09,7960,7978,7423,1057,1730,2409,1358,644,170,55,536
2023-12-06 10:33:09,7889,7978,7394,1083,1729,2417,1347,599,166,54,495
2023-12-06 10:23:13,8048,7978,7409,1105,1724,2496,1315,561,154,53,639
2023-12-06 10:13:23,8073,7978,7386,1112,1728,2518,1286,545,143,53,688
2023-12-06 10:03:33,8120,7978,7334,1114,1726,2504,1290,525,121,54,786
2023-12-06 09:53:09,8056,8075,7189,1105,1701,2419,1289,508,114,54,866
2023-12-06 09:43:09,8097,8075,7156,1109,1695,2425,1292,483,99,54,941
2023-12-06 09:33:09,8074,8075,7151,1127,1699,2424,1294,471,82,54,923
2023-12-06 09:23:14,8020,8075,7121,1113,1701,2431,1291,462,67,55,899
2023-12-06 09:13:24,8220,8075,7117,1115,1694,2429,1301,455,61,56,1103
2023-12-06 09:03:34,8070,8075,7113,1117,1698,2433,1318,441,44,54,957
2023-12-06 08:53:09,8062,7947,7235,1114,1728,2466,1386,453,35,54,827
2023-12-06 08:43:09,7975,7947,7230,1108,1736,2458,1390,456,26,55,746
2023-12-06 08:43:09,7975,7947,7230,1108,1736,2458,1390,456,26,55,746
2023-12-06 08:33:09,8061,7947,7214,1110,1733,2442,1390,463,21,55,846
2023-12-06 08:23:15,7920,7947,7214,1112,1734,2441,1387,475,10,54,706
2023-12-06 08:13:25,7857,7947,7161,1098,1732,2380,1388,506,4,53,696
2023-12-06 08:03:35,7692,7947,7109,1076,1727,2324,1386,541,2,53,583
2023-12-06 07:53:09,7611,7415,7090,1098,1733,2268,1385,551,0,54,521
2023-12-06 07:43:09,7469,7415,7168,1113,1735,2311,1385,566,0,54,302
2023-12-06 07:33:09,7422,7415,7055,1074,1729,2240,1385,574,0,53,367
2023-12-06 07:23:16,7377,7415,7042,1067,1731,2203,1389,599,0,53,335
2023-12-06 07:13:26,7335,7415,7064,1064,1728,2220,1384,614,0,54,270
2023-12-06 07:03:36,7171,7415,6958,1044,1728,2111,1393,629,0,53,213
2023-12-06 07:03:36,7171,7415,6958,1044,1728,2111,1393,629,0,53,213
2023-12-06 06:53:09,6880,6661,6587,1080,1720,1717,1388,629,0,54,293
2023-12-06 06:43:09,6786,6661,6527,1071,1720,1679,1388,614,0,54,259
2023-12-06 06:33:09,6705,6661,6505,1071,1723,1670,1390,597,0,55,200
2023-12-06 06:23:17,6607,6661,6447,1053,1731,1646,1387,576,0,54,160
2023-12-06 06:13:27,6509,6661,6449,1051,1718,1667,1388,571,0,53,60
2023-12-06 06:03:37,6327,6661,6360,1049,1723,1613,1383,541,0,52,-33
2023-12-06 05:53:09,6227,6130,6391,1066,1728,1653,1389,501,0,54,-164
2023-12-06 05:43:09,6224,6130,6370,1073,1725,1665,1389,464,-1,55,-146
2023-12-06 05:33:09,6138,6130,6343,1066,1718,1656,1391,458,0,54,-205
2023-12-06 05:23:18,6128,6130,6344,1073,1715,1665,1390,454,-1,55,-216
2023-12-06 05:13:28,6132,6130,6328,1071,1722,1658,1388,434,-1,55,-196
2023-12-06 05:03:38,6013,6130,6306,1070,1727,1651,1387,417,-1,54,-293
2023-12-06 04:53:09,5883,5884,6278,1066,1726,1635,1390,408,-1,53,-394
2023-12-06 04:43:09,5899,5884,6268,1071,1731,1641,1383,388,-1,53,-369
2023-12-06 04:33:09,5954,5884,6239,1066,1725,1647,1388,359,-1,55,-285
2023-12-06 04:23:19,5944,5884,6225,1066,1723,1645,1390,347,-1,55,-281
2023-12-06 04:13:29,5889,5884,6229,1070,1728,1646,1388,345,-1,53,-340
2023-12-06 04:03:09,5829,5884,6219,1065,1727,1637,1389,348,-1,54,-390
2023-12-06 03:53:09,5751,5820,6211,1058,1724,1638,1388,348,-1,55,-460
2023-12-06 03:43:09,5927,5820,6228,1066,1721,1639,1385,362,-1,56,-301
2023-12-06 03:33:10,5795,5820,6255,1069,1723,1639,1388,383,-1,55,-460
2023-12-06 03:23:20,5872,5820,6282,1068,1727,1639,1385,409,-1,55,-410
2023-12-06 03:13:30,5761,5820,6258,1059,1724,1630,1386,406,-1,55,-497
2023-12-06 03:03:09,5791,5820,6278,1065,1727,1635,1389,408,-1,55,-487
2023-12-06 02:53:09,5946,5896,6289,1064,1719,1645,1391,415,-1,55,-343
2023-12-06 02:43:09,5935,5896,6300,1067,1722,1639,1391,428,-1,55,-366
2023-12-06 02:33:11,5875,5896,6306,1069,1723,1643,1388,429,-1,54,-431
2023-12-06 02:23:21,5902,5896,6297,1064,1722,1645,1382,429,-1,54,-394
2023-12-06 02:13:31,5872,5896,6316,1066,1725,1644,1392,436,-1,53,-443
2023-12-06 02:03:09,5974,5896,6330,1070,1728,1662,1387,431,-1,53,-356
2023-12-06 01:53:09,5880,5996,6254,1043,1722,1618,1385,431,-1,55,-374
2023-12-06 01:43:08,5925,5996,6274,1057,1726,1640,1387,411,-1,55,-349
2023-12-06 01:33:12,6022,5996,6295,1068,1728,1646,1387,412,-1,55,-274
2023-12-06 01:23:22,6037,5996,6293,1071,1731,1648,1389,399,-1,54,-256
2023-12-06 01:13:32,6018,5996,6284,1080,1724,1661,1379,385,-1,55,-266
2023-12-06 01:03:08,6148,5996,6332,1085,1734,1698,1379,380,-1,55,-183
2023-12-06 00:53:02,6159,6109,6341,1073,1724,1740,1379,371,-1,55,-182
2023-12-06 00:42:08,6169,6222,6349,1060,1713,1782,1379,361,-1,55,-180
2023-12-06 00:32:14,6090,6222,6358,1062,1724,1787,1377,354,-1,54,-268
2023-12-06 00:22:24,6287,6222,6397,1071,1725,1816,1378,354,-1,54,-110
2023-12-06 00:12:34,6310,6222,6429,1083,1734,1828,1379,352,-1,54,-119
2023-12-06 00:02:08,6407,6222,6567,1072,1737,1976,1378,350,-1,54,-160
2023-12-06 00:02:08,6407,6222,6567,1072,1737,1976,1378,350,-1,54,-160
2023-12-05 23:52:08,6398,6589,6724,1061,1737,2151,1375,346,0,54,-325
2023-12-05 23:42:08,6510,6589,6720,1068,1730,2149,1377,343,-1,54,-210
2023-12-05 23:32:15,6522,6589,6726,1073,1734,2162,1380,324,-1,54,-204
2023-12-05 23:22:25,6619,6589,6719,1068,1728,2175,1378,316,0,54,-100
2023-12-05 23:12:35,6704,6589,6711,1068,1741,2163,1380,304,0,55,-7
2023-12-05 23:02:08,6783,6589,6727,1063,1752,2177,1377,305,-1,53,56
2023-12-05 22:52:08,6768,7099,6741,1060,1745,2192,1377,312,-1,55,27
2023-12-05 22:42:08,6902,7099,6790,1066,1752,2211,1376,331,-1,53,112
2023-12-05 22:32:16,7111,7099,6885,1085,1752,2272,1378,345,0,55,225
2023-12-05 22:22:26,7160,7099,6982,1117,1757,2314,1379,361,0,54,178
2023-12-05 22:12:36,7352,7099,7031,1120,1761,2354,1379,365,0,53,321
2023-12-05 22:02:08,7302,7099,6924,1076,1761,2273,1376,383,0,54,379
2023-12-05 21:52:08,7435,7642,6925,1069,1754,2281,1380,387,0,54,510
2023-12-05 21:42:08,7574,7642,7003,1090,1755,2307,1379,419,-1,53,571
2023-12-05 21:32:17,7750,7642,7115,1093,1757,2396,1381,431,0,54,635
2023-12-05 21:22:27,7743,7642,7128,1111,1752,2396,1381,431,0,54,616
2023-12-05 21:12:37,7688,7642,7070,1092,1752,2339,1377,453,0,55,618
2023-12-05 21:02:08,7846,7642,7091,1073,1762,2335,1366,497,0,55,754
2023-12-05 20:52:08,7910,8021,7072,1082,1758,2286,1364,529,0,53,838
2023-12-05 20:42:08,7950,8021,7130,1086,1761,2308,1365,557,0,54,820
2023-12-05 20:32:18,8083,8021,7286,1113,1760,2398,1365,595,0,55,798
2023-12-05 20:22:28,8102,8021,7313,1112,1767,2401,1365,614,0,54,790
2023-12-05 20:12:08,8116,8021,7287,1094,1759,2372,1368,639,0,55,829
2023-12-05 20:02:08,8152,8021,7349,1088,1762,2367,1366,713,0,54,803
2023-12-05 19:52:08,8200,8195,7335,1074,1763,2327,1368,748,0,54,865
2023-12-05 19:42:09,8216,8195,7334,1061,1761,2314,1361,784,0,53,882
2023-12-05 19:32:19,8169,8195,7373,1067,1751,2297,1367,837,0,55,796
2023-12-05 19:22:29,8229,8195,7467,1070,1752,2298,1366,925,0,55,762
2023-12-05 19:12:08,8236,8195,7493,1065,1762,2293,1366,952,0,54,743
2023-12-05 19:02:08,8219,8195,7490,1065,1747,2280,1368,975,0,56,729
2023-12-05 18:52:08,8196,8276,7533,1078,1755,2296,1367,984,0,54,662
2023-12-05 18:42:10,8265,8276,7571,1087,1748,2333,1365,984,0,55,693
2023-12-05 18:32:20,8267,8276,7560,1074,1753,2301,1367,1010,0,55,707
2023-12-05 18:22:30,8269,8276,7657,1100,1747,2338,1368,1049,0,55,612
2023-12-05 18:12:08,8361,8276,7667,1080,1740,2337,1361,1094,0,55,694
2023-12-05 18:02:08,8284,8276,7611,1074,1744,2248,1362,1130,0,54,673
2023-12-05 17:52:08,8337,8350,7508,1089,1742,2116,1359,1145,0,54,829
2023-12-05 17:42:11,8408,8350,7473,1090,1743,2131,1363,1091,0,53,936
2023-12-05 17:32:21,8378,8350,7541,1078,1785,2090,1334,1200,0,53,836
2023-12-05 17:22:31,8417,8350,7527,1076,1780,2114,1322,1181,0,53,891
2023-12-05 17:12:08,8302,8350,7465,1076,1779,2103,1305,1150,0,53,837
2023-12-05 17:02:08,8295,8350,7495,1101,1764,2142,1304,1130,0,53,800
2023-12-05 16:52:08,8273,8087,7737,1065,1778,2403,1298,1141,0,52,536
2023-12-05 16:42:12,8062,8087,7556,1030,1767,2257,1302,1145,0,53,506
2023-12-05 16:32:22,8099,8087,7540,1024,1770,2224,1307,1159,1,55,560
2023-12-05 16:22:32,8102,8087,7622,1034,1773,2250,1313,1194,2,55,479
2023-12-05 16:12:08,7922,8087,7534,983,1778,2154,1305,1254,5,55,389
2023-12-05 16:02:08,7977,8087,7625,1002,1770,2189,1306,1293,10,55,352
2023-12-05 15:52:08,7981,7946,7633,1011,1771,2118,1330,1325,21,55,349
2023-12-05 15:42:13,7981,7946,7662,1000,1771,2085,1341,1381,27,55,319
2023-12-05 15:32:23,7894,7946,7636,981,1779,2048,1342,1399,33,55,257
2023-12-05 15:22:33,7915,7946,7678,990,1776,2076,1346,1379,54,55,237
2023-12-05 15:12:08,7910,7946,7623,976,1776,2051,1343,1355,67,56,287
2023-12-05 15:02:08,7928,7946,7678,969,1767,2087,1337,1375,87,55,250
2023-12-05 14:52:08,7945,8056,7588,981,1768,1965,1330,1397,92,55,358
2023-12-05 14:42:14,8064,8056,7740,994,1769,2079,1327,1415,101,55,325
2023-12-05 14:32:24,8092,8056,7753,984,1775,2075,1330,1425,110,54,340
2023-12-05 14:22:34,8160,8056,7775,985,1773,2077,1330,1435,125,52,385
2023-12-05 14:12:08,8109,8056,7774,968,1777,2062,1327,1449,140,52,335
2023-12-05 14:02:08,8054,8056,7717,936,1763,2019,1332,1464,150,52,337
2023-12-05 13:52:08,8076,8132,7729,966,1761,2025,1356,1426,141,54,347
2023-12-05 13:42:15,8056,8132,7775,967,1767,2038,1356,1442,151,53,281
2023-12-05 13:32:25,8206,8132,7781,982,1771,2047,1359,1419,148,53,426
2023-12-05 13:22:35,8148,8132,7930,973,1770,2193,1356,1430,157,51,218
2023-12-05 13:12:08,8222,8132,7841,969,1766,2192,1340,1371,150,53,381
2023-12-05 13:02:08,8114,8132,7895,959,1772,2235,1339,1373,166,52,219
2023-12-05 12:52:08,8133,8101,7701,965,1763,2036,1347,1369,169,52,432
2023-12-05 12:42:16,8135,8101,7717,975,1765,2020,1340,1381,185,52,418
2023-12-05 12:32:26,8022,8101,7683,966,1769,2015,1342,1360,177,53,339
2023-12-05 12:22:36,8112,8101,7660,980,1762,1962,1347,1368,188,53,452
2023-12-05 12:12:08,8098,8101,7653,988,1756,2002,1341,1352,161,53,445
2023-12-05 12:02:08,8088,8101,7623,967,1774,1980,1339,1343,169,51,465
2023-12-05 11:52:08,8157,8215,7665,965,1767,1974,1342,1389,175,53,492
2023-12-05 11:42:17,8219,8215,7653,960,1765,1977,1340,1403,155,53,566
2023-12-05 11:32:27,8177,8215,7732,965,1773,1973,1364,1442,162,52,446
2023-12-05 11:22:37,8184,8215,7778,966,1776,1982,1374,1455,171,54,405
2023-12-05 11:12:08,8297,8215,7828,963,1778,2075,1370,1416,173,54,469
2023-12-05 11:02:08,8216,8215,7882,931,1774,2177,1372,1410,162,56,334
2023-12-05 10:52:09,8428,8388,7776,953,1776,2031,1370,1416,175,56,652
2023-12-05 10:42:18,8410,8388,7741,944,1770,1968,1363,1465,175,57,669
2023-12-05 10:32:28,8351,8388,7829,1000,1776,2045,1348,1451,154,56,522
2023-12-05 10:22:08,8371,8388,7868,1063,1785,2059,1331,1441,131,57,503
2023-12-05 10:12:08,8400,8388,7831,1063,1785,2116,1327,1381,104,56,570
2023-12-05 10:02:08,8516,8388,7737,1063,1783,2085,1329,1320,100,56,779
2023-12-05 09:52:09,8481,8399,7701,1067,1784,2090,1324,1271,110,56,780
2023-12-05 09:42:19,8415,8399,7685,1065,1786,2084,1323,1272,99,55,730
2023-12-05 09:32:29,8410,8399,7718,1068,1784,2081,1327,1279,124,55,693
2023-12-05 09:22:08,8405,8399,7704,1063,1784,2070,1328,1294,111,55,701
2023-12-05 09:12:08,8324,8399,7633,1046,1788,2040,1339,1279,88,54,691
2023-12-05 09:02:08,8312,8399,7659,1059,1790,2058,1376,1254,70,53,653
2023-12-05 08:52:10,8357,8166,7684,1062,1792,2077,1382,1268,49,54,673
2023-12-05 08:42:20,8274,8166,7699,1070,1795,2070,1383,1289,38,54,575
2023-12-05 08:32:30,8219,8166,7661,1061,1795,2068,1385,1264,34,54,558
2023-12-05 08:22:08,8154,8166,7627,1045,1789,2063,1383,1268,25,54,526
2023-12-05 08:12:08,7969,8166,7469,1011,1789,2007,1383,1204,20,55,499
2023-12-05 08:02:08,7837,8166,7312,1053,1775,1920,1387,1110,12,54,526
2023-12-05 07:52:11,7730,7541,7286,1069,1787,1907,1383,1082,2,55,445
2023-12-05 07:42:21,7705,7541,7225,1013,1779,1971,1384,1022,0,54,479
2023-12-05 07:32:31,7548,7541,7009,997,1774,1814,1388,982,0,52,539
2023-12-05 07:22:08,7462,7541,6810,976,1785,1645,1386,965,0,53,652
2023-12-05 07:12:08,7337,7541,6787,971,1776,1649,1385,955,0,52,550
2023-12-05 07:02:08,7188,7541,6750,960,1764,1624,1385,964,-1,53,438
2023-12-05 06:52:12,6983,6729,6767,978,1767,1622,1385,963,-1,53,217
2023-12-05 06:42:22,6917,6729,6780,986,1775,1628,1391,947,-1,54,137
2023-12-05 06:32:32,6730,6729,6661,962,1758,1586,1386,917,0,53,68
2023-12-05 06:22:08,6603,6729,6646,956,1764,1570,1384,919,-1,54,-43
2023-12-05 06:12:08,6621,6729,6638,956,1771,1560,1386,905,-1,54,-17
2023-12-05 06:02:08,6358,6729,6614,961,1754,1566,1385,889,0,53,-256
2023-12-05 05:52:13,6250,6102,6544,969,1715,1551,1381,874,-1,54,-294
2023-12-05 05:42:23,6157,6102,6533,971,1718,1540,1385,867,-1,53,-376
2023-12-05 05:32:33,6103,6102,6456,952,1704,1526,1384,837,-1,53,-353
2023-12-05 05:22:08,5997,6102,6431,917,1662,1585,1386,829,-1,53,-434
2023-12-05 05:12:08,5965,6102,6439,921,1669,1607,1385,805,-1,54,-474
2023-12-05 05:02:08,6023,6102,6469,923,1681,1646,1386,782,-1,53,-447
2023-12-05 04:52:14,5949,5897,6554,956,1702,1701,1389,753,-1,53,-604
2023-12-05 04:42:24,5876,5897,6495,953,1700,1692,1383,716,-1,53,-620
2023-12-05 04:32:34,5943,5897,6512,969,1716,1719,1384,671,-1,53,-569
2023-12-05 04:22:08,5849,5897,6475,967,1718,1720,1385,633,-1,54,-627
2023-12-05 04:12:08,5873,5897,6421,960,1719,1722,1384,580,-1,54,-549
2023-12-05 04:02:08,5724,5897,6382,959,1714,1714,1382,558,-1,54,-658
2023-12-05 03:52:15,5810,5807,6362,961,1718,1698,1387,545,-1,54,-553
2023-12-05 03:42:25,5880,5807,6355,957,1714,1702,1383,548,-1,53,-475
2023-12-05 03:32:35,5865,5807,6351,966,1707,1698,1383,545,-1,54,-486
2023-12-05 03:22:08,5794,5807,6371,967,1715,1709,1384,544,-1,54,-576
2023-12-05 03:12:08,5870,5807,6358,951,1715,1710,1387,541,-1,54,-488
2023-12-05 03:02:08,5775,5807,6264,924,1731,1644,1384,528,-1,54,-489
2023-12-05 02:52:16,5793,5849,6305,945,1763,1649,1386,507,-1,54,-512
2023-12-05 02:42:26,5804,5849,6287,947,1762,1663,1383,480,-1,54,-483
2023-12-05 02:32:36,5793,5849,6312,959,1770,1683,1384,462,-1,54,-519
2023-12-05 02:22:08,5811,5849,6296,966,1757,1689,1383,448,-1,54,-485
2023-12-05 02:12:08,5842,5849,6295,970,1757,1701,1381,430,-1,54,-453
2023-12-05 02:02:08,5894,5849,6291,958,1765,1702,1387,422,-1,53,-396
2023-12-05 01:52:17,5854,5952,6251,951,1758,1698,1384,408,-1,54,-397
2023-12-05 01:42:27,5889,5952,6275,957,1755,1729,1386,394,-1,55,-386
2023-12-05 01:32:37,6037,5952,6307,971,1775,1748,1384,374,-1,55,-269
2023-12-05 01:22:08,5974,5952,6321,997,1767,1749,1382,374,-1,53,-348
2023-12-05 01:12:08,5928,5952,6353,1051,1781,1733,1382,354,-1,53,-425
2023-12-05 01:02:08,5997,5952,6302,1018,1781,1717,1383,352,-1,52,-304
2023-12-05 00:52:18,6109,6165,6324,1016,1768,1775,1380,333,-1,52,-215
2023-12-05 00:42:28,6090,6165,6351,1020,1779,1794,1382,323,-1,52,-260
2023-12-05 00:32:08,6187,6165,6377,1030,1784,1824,1385,303,-1,52,-191
2023-12-05 00:22:08,6179,6165,6415,1056,1780,1863,1381,282,-1,53,-237
2023-12-05 00:12:08,6292,6165,6468,1060,1809,1901,1381,259,-1,52,-176
